Gene stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID
ENSMUSG00000027510		G3UWQ8
ENSMUSG00000027510		G3UXN1
ENSMUSG00000027510		G3UWX7
ENSMUSG00000026207		A0A0R4J1J0
ENSMUSG00000027510		G3UXG4
ENSMUSG00000070495	A2APF3	
ENSMUSG00000118578		A0A5F8MPC3
ENSMUSG00000039046	Q80XC3	
ENSMUSG00000033021	Q922H4	
ENSMUSG00000033021		D3Z3M0
ENSMUSG00000033021		D3YVK2
ENSMUSG00000033021		D3Z5Z5
ENSMUSG00000033021		D3Z2T0
ENSMUSG00000033021		D3Z2L8
ENSMUSG00000033021		D3Z0T7
ENSMUSG00000033021		D3Z3L0
ENSMUSG00000033021		A0A087WPV7
ENSMUSG00000033007		D3YYS9
ENSMUSG00000033007	Q7TNS7	
ENSMUSG00000005681	P09813	
ENSMUSG00000058715	P20491	
ENSMUSG00000058715		A0A0A6YVS1
ENSMUSG00000013593	Q91WD5	
ENSMUSG00000013593		D3YXT0
ENSMUSG00000013593		A0A0A6YW30
ENSMUSG00000013593		A0A0A6YXD3
ENSMUSG00000002107	Q9Z0H4	
ENSMUSG00000006403	Q8BNJ2	
ENSMUSG00000006403		Q3TNX8
ENSMUSG00000006403		E9PV91
ENSMUSG00000002107		E9QA47
ENSMUSG00000002107		S4R1S7
ENSMUSG00000002107		A0A0R4J2B0
ENSMUSG00000002107		S4R2U7
ENSMUSG00000002107		A0AAA9WVX7
ENSMUSG00000002107		V9GX43
ENSMUSG00000002107		S4R2S7
ENSMUSG00000038179		A0A0R4J2D8
ENSMUSG00000038179		A0A0A6YW73
ENSMUSG00000038179		A0A0R4J2D6
ENSMUSG00000038179		A0A0A6YWL9
ENSMUSG00000002107		S4R2L5
ENSMUSG00000002107		S4R2J2
ENSMUSG00000002107		A3KGT0
ENSMUSG00000002107		S4R2U1
ENSMUSG00000015355		F8WHM0
ENSMUSG00000015355	P18181	
ENSMUSG00000015316	Q9QUM4	Q544K1
ENSMUSG00000002102	O88685	
ENSMUSG00000002102		B7ZCF1
ENSMUSG00000002102		A2AGN7
ENSMUSG00000002102		A0A087WPH7
ENSMUSG00000002102		F6Q2E3
ENSMUSG00000045381		Q7TRV9
ENSMUSG00000047048		E9Q8M2
ENSMUSG00000050134		E9Q5F1
ENSMUSG00000049528		Q7TRW1
ENSMUSG00000059371		E9Q7E7
ENSMUSG00000002105	Q8BZH0	
ENSMUSG00000046486		E9Q0M4
ENSMUSG00000051528		E9Q0Q2
ENSMUSG00000002105	Q8BZH0	B2RQ45
ENSMUSG00000091950		
ENSMUSG00000055033		E9Q4G0
ENSMUSG00000002105		B7ZCF3
ENSMUSG00000026532	P08032	
ENSMUSG00000027257		B1AW91
ENSMUSG00000027257		B1AW95
ENSMUSG00000050788		E9Q0Y7
ENSMUSG00000026531		A0A0R4J077
ENSMUSG00000027257	Q99JB8	Q543N7
ENSMUSG00000027257		B1AW92
ENSMUSG00000027257		B1AW93
ENSMUSG00000027257		B1AW94
ENSMUSG00000027257		A6PWR1
ENSMUSG00000027257		F6W8Y8
ENSMUSG00000079465	Q9QZS0	
ENSMUSG00000079465		M0QWQ2
ENSMUSG00000079465		F6RIS8
ENSMUSG00000027255	Q99K28	
ENSMUSG00000026150	Q6PCP5	
ENSMUSG00000026150		E0CYI3
ENSMUSG00000026150		E0CYB9
ENSMUSG00000026150		A0A1S6GWG0
ENSMUSG00000026150		F7CTF8
ENSMUSG00000040591	Q8BHR8	
ENSMUSG00000026150		F6VAL0
ENSMUSG00000026150		F7B1A4
ENSMUSG00000026150		F7BC60
ENSMUSG00000040591		A2AII6
ENSMUSG00000026149	Q9CQY8	
ENSMUSG00000114299		A0A286YCP9
ENSMUSG00000026159	Q8K2K6	
ENSMUSG00000026159		A0A087WSR7
ENSMUSG00000026159		A0A087WNV1
ENSMUSG00000026159		A0A087WR52
ENSMUSG00000026159		A0A087WRL1
ENSMUSG00000113880		A0A1Y7VIU2
ENSMUSG00000113973		A0A1Y7VJV2
ENSMUSG00000113846		A0A1Y7VJK9
ENSMUSG00000113084		A0A1Y7VIM3
ENSMUSG00000113925		A0A1Y7VJ58
ENSMUSG00000114011		A0A1Y7VLE6
ENSMUSG00000036893	Q5DW34	
ENSMUSG00000026459	P12979	
ENSMUSG00000036893		A0A0A6YXD1
ENSMUSG00000036893		A0A0H2UH19
ENSMUSG00000036893		Z4YJZ7
ENSMUSG00000036893		A0A0A6YWA0
ENSMUSG00000036893		A0A0G2JEQ4
ENSMUSG00000036893		A0A0A6YXA8
ENSMUSG00000036893		A0A140LII4
ENSMUSG00000036893		F6WWY8
ENSMUSG00000036893		A0A0G2JFI9
ENSMUSG00000036893		A2AIS5
ENSMUSG00000026458		B8QI36
ENSMUSG00000036893		A0A1B0GXE2
ENSMUSG00000026458		A0A087WPJ3
ENSMUSG00000035513		V9GX85
ENSMUSG00000026458		A0A087WPM2
ENSMUSG00000042305	Q9JJB9	
ENSMUSG00000042305		A0A087WPL2
ENSMUSG00000035513	Q8R4F1	
ENSMUSG00000035513	Q8R4F1	A2AKW8
ENSMUSG00000042305		A0A087WSE5
ENSMUSG00000050526		G3XA12
ENSMUSG00000035513		A2AKX2
ENSMUSG00000026456	Q9DB73	
ENSMUSG00000017412	Q8R0S4	
ENSMUSG00000026456		G3UZG6
ENSMUSG00000017412	Q8R0S4	A2ATZ8
ENSMUSG00000026456		G3UZ57
ENSMUSG00000026456		G3UXV8
ENSMUSG00000026457	Q91VH1	Q53YY4
ENSMUSG00000026455	Q8BZM0	
ENSMUSG00000036053		A2AQW2
ENSMUSG00000036053	A2APV2	
ENSMUSG00000042229	Q91X96	
ENSMUSG00000046367	A6H684	
ENSMUSG00000036053		F8VPR2
ENSMUSG00000046367		A0A087WPH6
ENSMUSG00000075316		F8VPQ7
ENSMUSG00000075316	Q62205	
ENSMUSG00000075316		B1AYL0
ENSMUSG00000042207	Q80Y84	
ENSMUSG00000026452		Q9JM87
ENSMUSG00000026452		A0A0R4J2C2
ENSMUSG00000027048	Q9QY30	
ENSMUSG00000073557	Q8BG95	
ENSMUSG00000073557		A6H644
ENSMUSG00000073557		A0A571BGD8
ENSMUSG00000026429	Q9CQ37	
ENSMUSG00000026429		A0A286YCR4
ENSMUSG00000026429		A0A087WPV1
ENSMUSG00000044308	Q5U430	
ENSMUSG00000044308		F6RDS0
ENSMUSG00000044308		A2AV05
ENSMUSG00000099762		A0A0G2JFY7
ENSMUSG00000030720	Q61124	
ENSMUSG00000106445		A0A0G2JGJ6
ENSMUSG00000030720		Q6PAH4
ENSMUSG00000096878		A0A0G2JFD5
ENSMUSG00000070933		L7N216
ENSMUSG00000070933		L7N261
ENSMUSG00000039384		D3Z2S1
ENSMUSG00000069720		Q8C5Y0
ENSMUSG00000039384	Q9ESS0	
ENSMUSG00000073208		G3UXD1
ENSMUSG00000073208		J3QMF9
ENSMUSG00000030720		S4R2L1
ENSMUSG00000044854		F7CNM6
ENSMUSG00000030720		D3YUU4
ENSMUSG00000030720		D3Z448
ENSMUSG00000030720		D3YZN0
ENSMUSG00000030720		D3Z6L5
ENSMUSG00000030720		D3YVA8
ENSMUSG00000042759	Q8VBT6	
ENSMUSG00000042759		A0A0U1RNM5
ENSMUSG00000042759		A0A0U1RNM0
ENSMUSG00000042759		A0A0U1RPR7
ENSMUSG00000042759		A0A0U1RNE8
ENSMUSG00000044701	Q8K3I6	
ENSMUSG00000104529		
ENSMUSG00000030717	Q9WTK0	
ENSMUSG00000030717		A0A087WNT8
ENSMUSG00000030717		A0A0U1RPB6
ENSMUSG00000038323	Q9D9H8	
ENSMUSG00000030714	Q9DA08	
ENSMUSG00000030714		A0A0U1RNP8
ENSMUSG00000048495	A2RSX7	
ENSMUSG00000030714		A0A0U1RPT9
ENSMUSG00000030714		A0A0U1RNH1
ENSMUSG00000030714		A0A0U1RNS1
ENSMUSG00000048495		G3UW53
ENSMUSG00000048495		E0CZH0
ENSMUSG00000025971	Q8BHE8	
ENSMUSG00000030695	P05064	Q5FWB7
ENSMUSG00000030695		A6ZI44
ENSMUSG00000030695		D3YWI1
ENSMUSG00000030695		A0A0U1RPN8
ENSMUSG00000030695		D3Z510
ENSMUSG00000030695		A0A0U1RPT5
ENSMUSG00000030695		D3YV98
ENSMUSG00000114515		
ENSMUSG00000114515		A0A140LJJ6
ENSMUSG00000114515		A0A140LJ28
ENSMUSG00000051747		A0A5K1VVQ1
ENSMUSG00000045598	Q3US17	
ENSMUSG00000054716	Q8BJ90	
ENSMUSG00000054716		A0A0U1RNF4
ENSMUSG00000042462	Q9QY93	
ENSMUSG00000049091	P97364	
ENSMUSG00000051747		A0A5K1VVQ9
ENSMUSG00000051747		F7CR78
ENSMUSG00000051747		A2AT70
ENSMUSG00000051747		A2AT64
ENSMUSG00000051747		A2AT65
ENSMUSG00000051747		A2AT67
ENSMUSG00000051747		A2AT66
ENSMUSG00000051747		A2AT68
ENSMUSG00000051747		F6Q6Z0
ENSMUSG00000051747		A2AT62
ENSMUSG00000051747		F6ZZ75
ENSMUSG00000051747		F6ZRX7
ENSMUSG00000051747		A2AT61
ENSMUSG00000051747		A2AT63
ENSMUSG00000051747		F6RSJ3
ENSMUSG00000051747	A2ASS6	
ENSMUSG00000030830	P24063	
ENSMUSG00000051747		Q8BUJ6
ENSMUSG00000051747		E9Q8N1
ENSMUSG00000056531	Q640L5	
ENSMUSG00000030830		D3Z627
ENSMUSG00000030830		D3YW95
ENSMUSG00000047371	Q8R0T2	
ENSMUSG00000047371		A0A0U1RNU4
ENSMUSG00000051747		A0A087WRP0
ENSMUSG00000068134		A2ANU5
ENSMUSG00000068134		F2Z412
ENSMUSG00000054381		Q8BHM7
ENSMUSG00000054381		A0A0U1RP29
ENSMUSG00000068134	Q8BZW4	
ENSMUSG00000068130		A2AQA0
ENSMUSG00000074593		Q32ZM2
ENSMUSG00000030823		G3X941
ENSMUSG00000030823		E9PX22
ENSMUSG00000094786		A2BFU4
ENSMUSG00000078580		E9PZQ8
ENSMUSG00000078580		D3Z6C2
ENSMUSG00000078580		D3Z3V4
ENSMUSG00000029265	Q91WV0	
ENSMUSG00000144234		
ENSMUSG00000027371	Q3TC72	
ENSMUSG00000029263		D3Z4I0
ENSMUSG00000029263		D3Z3Y1
ENSMUSG00000029263		D3YTQ6
ENSMUSG00000099481		E9PVR2
ENSMUSG00000099481		D3Z526
ENSMUSG00000079056		A2AHT3
ENSMUSG00000105867		A0A1Y7VLQ2
ENSMUSG00000099481		F6R278
ENSMUSG00000079056	Q9QXT8	Q3YAB0
ENSMUSG00000079056		Q3YAA9
ENSMUSG00000079056		A0AAQ4VMS2
ENSMUSG00000070425		E9PVR2
ENSMUSG00000029491	P23440	
ENSMUSG00000050856		Q8BTB6
ENSMUSG00000050856	Q06185	
ENSMUSG00000070425		F8VQM8
ENSMUSG00000029490		A0A571BEY8
ENSMUSG00000070425		F6WIA6
ENSMUSG00000070425		F7D6D1
ENSMUSG00000027376	Q3UUY6	
ENSMUSG00000029490	Q8CE47	
ENSMUSG00000034800	Q8BIQ3	
ENSMUSG00000100254	Q9R244	
ENSMUSG00000033623	Q8BTQ0	
ENSMUSG00000070424	P70352	
ENSMUSG00000033623		A0A0G2JDR0
ENSMUSG00000070424	P70352	B7ZMV7
ENSMUSG00000027374	Q99N87	
ENSMUSG00000033615	P63040	
ENSMUSG00000033615		D3YZ72
ENSMUSG00000030996	Q60935	Q545U9
ENSMUSG00000030996		Q9D7F1
ENSMUSG00000027374		B2FDG7
ENSMUSG00000066279		B2RX82
ENSMUSG00000066279		A0A1B0GRL8
ENSMUSG00000025716		A2ASW0
ENSMUSG00000025716		A0AAQ4VMV0
ENSMUSG00000026787	P48320	Q548L4
ENSMUSG00000002111		E9Q6W1
ENSMUSG00000002111		A0AAA9WUS1
ENSMUSG00000002111	P17433	Q3U5L4
ENSMUSG00000002111		A0AAA9WW00
ENSMUSG00000002111		E9QAI9
ENSMUSG00000063550		A0A1B0GSX7
ENSMUSG00000063550		A0A140T8J8
ENSMUSG00000063550		B2RQL0
ENSMUSG00000063550		A0A1B0GRA7
ENSMUSG00000063550		A0A1B0GRB5
ENSMUSG00000063550		A0A1B0GS62
ENSMUSG00000030990		D3Z1Q8
ENSMUSG00000030990	Q3TQR0	
ENSMUSG00000030990		D3YZI4
ENSMUSG00000030990		D3Z4K4
ENSMUSG00000030990		D3YYE3
ENSMUSG00000030990		D6RG97
ENSMUSG00000002100		E9Q9T8
ENSMUSG00000030990		D3YUX4
ENSMUSG00000002100		Q3TF37
ENSMUSG00000030990		D3YZA4
ENSMUSG00000002100		F6VLV1
ENSMUSG00000030990		D6RCV1
ENSMUSG00000030990		D3Z1F0
ENSMUSG00000030990		D3Z1R5
ENSMUSG00000030990		A0A0R4J1P4
ENSMUSG00000073982	P84096	Q3UDZ1
ENSMUSG00000073982		A0A1B0GSL4
ENSMUSG00000038540		F8VQI4
ENSMUSG00000038540		E9Q6Y0
ENSMUSG00000046027	Q9EPQ7	
ENSMUSG00000046027		D3YU00
ENSMUSG00000001741	O54824	
ENSMUSG00000001741		D6RI15
ENSMUSG00000001741		D3Z3C7
ENSMUSG00000011154		D3YVU5
ENSMUSG00000011154	Q6P8Y0	
ENSMUSG00000011154		D3YUC3
ENSMUSG00000070462	Q9ERE8	
ENSMUSG00000144258		
ENSMUSG00000038503	Q9ERE7	
ENSMUSG00000038503		D3YVR4
ENSMUSG00000038503		F6SWV4
ENSMUSG00000052353	Q8BI06	
ENSMUSG00000038459	Q8VCV1	
ENSMUSG00000049421	Q62513	
ENSMUSG00000049421		D3Z766
ENSMUSG00000074220	B2RXC5	
ENSMUSG00000074220		D3YYS3
ENSMUSG00000037029	Q8BQN6	
ENSMUSG00000074218	P56392	Q792A4
ENSMUSG00000074218		A0A140LIU4
ENSMUSG00000001794	O88456	
ENSMUSG00000001794		A0A0R4J1C2
ENSMUSG00000045757		E9QAP1
ENSMUSG00000045251		E9Q5M9
ENSMUSG00000045251		A0A0U1RNR1
ENSMUSG00000045251		F6QTX1
ENSMUSG00000045251		A0A0U1RPJ1
ENSMUSG00000048921	Q8BKK5	
ENSMUSG00000048921		D3Z3V5
ENSMUSG00000040687		A2AGQ3
ENSMUSG00000040687		A2AGQ8
ENSMUSG00000030822	Q7TPN9	
ENSMUSG00000030822		A0A0U1RQ51
ENSMUSG00000030822		D3Z5U4
ENSMUSG00000030822		A0A0U1RQ39
ENSMUSG00000030822		A0A0U1RPH9
ENSMUSG00000040687		E9QN47
ENSMUSG00000042423		A0A1N9PTV1
ENSMUSG00000040687		A2AGR1
ENSMUSG00000042423		A0A0U1RPV5
ENSMUSG00000040687		A0A0R4J1F4
ENSMUSG00000042423	Q8R089	
ENSMUSG00000040687		A2AGQ6
ENSMUSG00000042423		A0A0U1RNQ7
ENSMUSG00000040687		A2AGR0
ENSMUSG00000042423		A0A0U1RNY3
ENSMUSG00000040687		A2AGQ2
ENSMUSG00000040687		A2AGQ4
ENSMUSG00000040687		A2AGQ9
ENSMUSG00000040687		A2AGQ7
ENSMUSG00000040687		A2AGQ5
ENSMUSG00000053877		A0A087WS36
ENSMUSG00000053877		A0A087WSL6
ENSMUSG00000053877		A0A087WQY5
ENSMUSG00000053877		E9Q9V7
ENSMUSG00000053877		A0A087WQ44
ENSMUSG00000040687		A6PWP8
ENSMUSG00000053877		A0A087WNX7
ENSMUSG00000040687		A6PWP7
ENSMUSG00000053877		A0A087WNL7
ENSMUSG00000107023		A0A087WP63
ENSMUSG00000107023		A0A0U1RQA7
ENSMUSG00000106715		E9Q8G3
ENSMUSG00000106715		A0A0J9YUC5
ENSMUSG00000030815		D6RG71
ENSMUSG00000030815		A0A0U1RPC7
ENSMUSG00000002108	Q9Z0Y9	Q91X41
ENSMUSG00000002108		A2AGR4
ENSMUSG00000030815	Q9DB30	
ENSMUSG00000030815		D6RGU6
ENSMUSG00000030815		A0A0U1RP54
ENSMUSG00000057176	Q6NZQ0	
ENSMUSG00000057176		A0A0U1RNT1
ENSMUSG00000002103		B7ZCF5
ENSMUSG00000002103	P24638	
ENSMUSG00000002103		A0A5F8MPS7
ENSMUSG00000002103		B7ZCF4
ENSMUSG00000030816	Q3U319	
ENSMUSG00000030816		A0A0X1KG60
ENSMUSG00000030816		A0A0U1RPJ4
ENSMUSG00000099579		Q9CQP7
ENSMUSG00000002109		A2AGR6
ENSMUSG00000045639	Q6A085	
ENSMUSG00000045639		A0A087WSE9
ENSMUSG00000045639		D3Z5P9
ENSMUSG00000045639		A0A087WR77
ENSMUSG00000002109	Q99J79	
ENSMUSG00000045639		D3YV15
ENSMUSG00000027381		Q6PEB3
ENSMUSG00000030814		D3Z3W8
ENSMUSG00000030814		A0A0U1RNX8
ENSMUSG00000030814		A0A0U1RPX9
ENSMUSG00000030814		A0A0U1RNU6
ENSMUSG00000027381	O54918	Q542N5
ENSMUSG00000030814	O08664	
ENSMUSG00000030814		A0A0U1RP14
ENSMUSG00000027381	O54918	Q3U7X3
ENSMUSG00000027381	O54918	
ENSMUSG00000121915		A0AAQ4VMV8
ENSMUSG00000042340	Q60753	Q541U3
ENSMUSG00000042340		A0A0U1RQ09
ENSMUSG00000042340		A0A0U1RNJ2
ENSMUSG00000060034	P83714	Q0VB69
ENSMUSG00000060034		A0A0U1RP79
ENSMUSG00000035582	Q3TT99	
ENSMUSG00000027378		A2APS1
ENSMUSG00000027378		Q3TWM5
ENSMUSG00000034683	Q8BKK4	
ENSMUSG00000059173	Q61481	
ENSMUSG00000059173		A2ASF9
ENSMUSG00000059173		F6X0V1
ENSMUSG00000027513	Q9Z2V4	
ENSMUSG00000027514		A2APF7
ENSMUSG00000027514	Q9QY24	
ENSMUSG00000038400		A2APF4
ENSMUSG00000038400		A2APF5
ENSMUSG00000038400		A0AAQ4VMX0
ENSMUSG00000025314		A2AWF9
ENSMUSG00000025314		E9Q4S7
ENSMUSG00000027409		Q9DA59
ENSMUSG00000026749	Q9ES70	
ENSMUSG00000026749		A2ATN9
ENSMUSG00000026749		A2ATP0
ENSMUSG00000026749		A2ATP1
ENSMUSG00000026750	P70195	
ENSMUSG00000027522		B7ZCB9
ENSMUSG00000027522		B7ZCB7
ENSMUSG00000027522		B7ZCB8
ENSMUSG00000030761	P97479	
ENSMUSG00000030761		A0A0U1RPT3
ENSMUSG00000030761		A0A0R4J113
ENSMUSG00000027522	Q8BVI5	
ENSMUSG00000027522		F7CJY7
ENSMUSG00000030761		Q5MJ56
ENSMUSG00000030761		A0A0U1RPX7
ENSMUSG00000030761		A0A571BE72
ENSMUSG00000039263	Q6NSR8	
ENSMUSG00000030761		D3YUT5
ENSMUSG00000039263		F6T2H5
ENSMUSG00000030761		A0A571BEN3
ENSMUSG00000027523	Q9Z0F1	
ENSMUSG00000035547	O08688	Q3TPL4
ENSMUSG00000144222		Q3U1U6
ENSMUSG00000035547		D3Z432
ENSMUSG00000035547		D3YU84
ENSMUSG00000074006	Q64288	A2RT14
ENSMUSG00000074004	Q3USF0	
ENSMUSG00000144223	Q9EQN3	
ENSMUSG00000144223		F6VXN4
ENSMUSG00000144223		D3YZZ4
ENSMUSG00000029723		Q9DA18
ENSMUSG00000030760	Q9D099	
ENSMUSG00000030760		D3YTU8
ENSMUSG00000029723		D3Z6V5
ENSMUSG00000030760		F6RA04
ENSMUSG00000030760		D6RJ31
ENSMUSG00000049580	Q8CBR6	Q08EE6
ENSMUSG00000038319		A0A0R4J1K0
ENSMUSG00000038319		Q53Z09
ENSMUSG00000027523		A6PW70
ENSMUSG00000027523		A6PW71
ENSMUSG00000027523	Q6R0H7	
ENSMUSG00000028978		E9Q9X4
ENSMUSG00000028978	P70313	
ENSMUSG00000074003	A0A0U1RPR8	
ENSMUSG00000074003		F6VFS9
ENSMUSG00000074003		A0A0U1RPB5
ENSMUSG00000090958		A0A5H1ZRN3
ENSMUSG00000090958	G3XA59	
ENSMUSG00000038295	Q6EBV9	
ENSMUSG00000028973		D3Z1J6
ENSMUSG00000028973	Q9CXJ4	
ENSMUSG00000028973		A0A0G2JFJ3
ENSMUSG00000028973		F6ZFC5
ENSMUSG00000038276	Q6X1Y6	
ENSMUSG00000035401	Q8BMB0	
ENSMUSG00000038276		A0A0G2JE16
ENSMUSG00000035401		A0A0U1RPK1
ENSMUSG00000035401		A0A0U1RNQ4
ENSMUSG00000035401		A0A0U1RQ63
ENSMUSG00000035401		A0A0U1RPW3
ENSMUSG00000035401		A0A0U1RNN7
ENSMUSG00000035401		A0A0U1RPN4
ENSMUSG00000028969	P49615	Q543F6
ENSMUSG00000028969		A0A0G2JDL3
ENSMUSG00000028962		A0A1C7ZN01
ENSMUSG00000028962		D3Z5G3
ENSMUSG00000030753		D6RI43
ENSMUSG00000030753	Q9CUX1	
ENSMUSG00000030753		D6RH75
ENSMUSG00000015957		E9Q692
ENSMUSG00000015957		E9PYZ1
ENSMUSG00000015957	P48615	Q059Y4
ENSMUSG00000015957		E9PVI8
ENSMUSG00000027523	Q6R0H6	
ENSMUSG00000035354	Q8K245	
ENSMUSG00000035354		A0A140LHA4
ENSMUSG00000028962		A0A0R4J101
ENSMUSG00000027523		A0A571BEG2
ENSMUSG00000028962		D3YUF1
ENSMUSG00000027523		A0A571BEI3
ENSMUSG00000028962		A0A0R4J1K9
ENSMUSG00000027523		A0A571BE38
ENSMUSG00000027523		A0A571BGH5
ENSMUSG00000028962		A0A0R4J1K4
ENSMUSG00000035354		A0A140LI21
ENSMUSG00000027523	P63094	
ENSMUSG00000027523		A0A571BE25
ENSMUSG00000144236		
ENSMUSG00000027523		A0A571BDL4
ENSMUSG00000027523		Z4YKV1
ENSMUSG00000027523		A2A610
ENSMUSG00000027523		A0A571BEM2
ENSMUSG00000030747	Q9DCV3	
ENSMUSG00000030747		A0A140LHA9
ENSMUSG00000030747		A0A140LJ48
ENSMUSG00000030747		A0A140LHF3
ENSMUSG00000028959		D3Z4M5
ENSMUSG00000026751	P33242	
ENSMUSG00000052396	Q80W94	
ENSMUSG00000028959		D6RCW0
ENSMUSG00000028959		Q8C725
ENSMUSG00000028959		E9QA06
ENSMUSG00000055407	Q7TSJ2	
ENSMUSG00000055407		D3Z6W1
ENSMUSG00000055407		A0A140LIT9
ENSMUSG00000028958	Q9JMG3	
ENSMUSG00000028958		E9QN77
ENSMUSG00000028958		A0A571BDL1
ENSMUSG00000028958		D3Z108
ENSMUSG00000028958		D3Z5X7
ENSMUSG00000070436	P19324	
ENSMUSG00000070436		A0A140LHR4
ENSMUSG00000070436		A0A140LHK0
ENSMUSG00000070436		A0A140LHD6
ENSMUSG00000023353		F8VQE9
ENSMUSG00000023353		A0A1D5RMG4
ENSMUSG00000023353		A0A0G2JDW1
ENSMUSG00000023353		A0A0G2JER6
ENSMUSG00000027433	Q9DBR1	
ENSMUSG00000067724	P82976	
ENSMUSG00000054160	Q9EQM3	
ENSMUSG00000027434		Q8BRS9
ENSMUSG00000027434	P42586	Q3URZ4
ENSMUSG00000035314	Q640M6	
ENSMUSG00000035314		
ENSMUSG00000037034		A2ALK0
ENSMUSG00000035314		A0A140LIN1
ENSMUSG00000035314		A0A140LHD5
ENSMUSG00000035314		A0A1L1STK0
ENSMUSG00000037034	P09084	
ENSMUSG00000035298	Q9CZ49	
ENSMUSG00000035298		F6Z4V4
ENSMUSG00000035298		F6W0Q8
ENSMUSG00000048578	Q6ZQI3	
ENSMUSG00000030744	P62908	Q5YLW3
ENSMUSG00000030744		D3YV43
ENSMUSG00000030744		A0A140LI77
ENSMUSG00000029544	Q9JLK7	
ENSMUSG00000029544		D3Z1M4
ENSMUSG00000029544		Q812F6
ENSMUSG00000060152	Q9DB28	
ENSMUSG00000027678		A2A468
ENSMUSG00000027678		Q05BA5
ENSMUSG00000006800	Q8CFG0	
ENSMUSG00000006800		A0A2I3BQT7
ENSMUSG00000006800		A0A2I3BRT8
ENSMUSG00000018909	Q8BWG8	
ENSMUSG00000018909		J3QNU6
ENSMUSG00000041740		D3Z1N2
ENSMUSG00000018909		E0CYB1
ENSMUSG00000018909		E0CY53
ENSMUSG00000041740		H7BX06
ENSMUSG00000041740	Q3UIW5	
ENSMUSG00000018909		F7DF62
ENSMUSG00000041740		F7AN16
ENSMUSG00000027185	Q8K224	
ENSMUSG00000096606	Q8C013	
ENSMUSG00000144239		
ENSMUSG00000020793	O88854	
ENSMUSG00000041733	Q9CXI0	
ENSMUSG00000041733		F6X4L9
ENSMUSG00000009013	P63168	
ENSMUSG00000027185		A2BH46
ENSMUSG00000027185		E9Q498
ENSMUSG00000030737	Q8BXB6	
ENSMUSG00000030737		Q3V1K7
ENSMUSG00000030737		F6TQP9
ENSMUSG00000030737		A0A140LIY4
ENSMUSG00000030737		D3YZA9
ENSMUSG00000030737		D3YY31
ENSMUSG00000030737		A0A140LJH7
ENSMUSG00000073998		E9Q518
ENSMUSG00000073997		E9Q519
ENSMUSG00000035239	Q9JMH7	Q543I9
ENSMUSG00000035239		Q543I9
ENSMUSG00000035239		
ENSMUSG00000027184	Q60865	
ENSMUSG00000020792	O35250	Q3USE0
ENSMUSG00000020792	O35250	Q542L0
ENSMUSG00000020792		A2AAN0
ENSMUSG00000027184		F6YP03
ENSMUSG00000027184		A2BH47
ENSMUSG00000027184		F6YLI0
ENSMUSG00000020792		A2AAN3
ENSMUSG00000020792		A2AAN4
ENSMUSG00000020792		A2AAN5
ENSMUSG00000034227	Q61660	
ENSMUSG00000030795	P56959	Q564D0
ENSMUSG00000030795		Q8CFQ9
ENSMUSG00000037902		A2ANC1
ENSMUSG00000030795		Q91VQ2
ENSMUSG00000029004		A0A0G2JDZ2
ENSMUSG00000030795		G3UXT7
ENSMUSG00000030795		G3UZD2
ENSMUSG00000030795		Q8BNR3
ENSMUSG00000030793	Q9EPB4	Q54AA2
ENSMUSG00000030793		A0A0U1RQ20
ENSMUSG00000052949		F7D0T8
ENSMUSG00000042828	Q1XH17	
ENSMUSG00000029004	Q3UG20	
ENSMUSG00000029004		A0A0G2JDX7
ENSMUSG00000029004		A0A0G2JH19
ENSMUSG00000029004		A0A087WSN9
ENSMUSG00000037902	P97797	
ENSMUSG00000029004		A0A0A6YW47
ENSMUSG00000144248		
ENSMUSG00000052949		A2AAN9
ENSMUSG00000144249		
ENSMUSG00000052949		A2AAP0
ENSMUSG00000037902	P97797	Q6P6I8
ENSMUSG00000052949		F6XBS7
ENSMUSG00000079362		L7N1X8
ENSMUSG00000037902		E0CX65
ENSMUSG00000050628	Q8BQH4	
ENSMUSG00000105096		Q000W5
ENSMUSG00000104713		A0A0G2JF24
ENSMUSG00000027107	P04756	Q05A24
ENSMUSG00000104713		A0A8Q0QEH4
ENSMUSG00000092021		
ENSMUSG00000070639	Q5DU41	
ENSMUSG00000070639		
ENSMUSG00000054720	Q8R502	
ENSMUSG00000054720		D3Z557
ENSMUSG00000054720		D3YUV5
ENSMUSG00000005474		A0A0G2JDZ4
ENSMUSG00000056486	Q91V57	
ENSMUSG00000005474		E9QNY3
ENSMUSG00000005474	Q62082	
ENSMUSG00000030786		G5E8F1
ENSMUSG00000030786		E9Q604
ENSMUSG00000030786		E9Q5K8
ENSMUSG00000056486	Q91V57	A7VK14
ENSMUSG00000030786		A0A0R4J1B4
ENSMUSG00000030786		D6RJ73
ENSMUSG00000108596		Q3U1U4
ENSMUSG00000056486		A7VK13
ENSMUSG00000108596		F6YXU0
ENSMUSG00000056486		F7C3N6
ENSMUSG00000056486		B2FDI0
ENSMUSG00000056486		B2FDI1
ENSMUSG00000056486		D6RCX8
ENSMUSG00000056486		B2FDI2
ENSMUSG00000068615	O54851	
ENSMUSG00000020361		Q3U2G2
ENSMUSG00000068614	P68033	Q497E4
ENSMUSG00000068614		F6WX90
ENSMUSG00000118332	Q5U425	
